COD_MUN,MUNICIPIO,SIGLA_UF,IDSC-BR_2024,Classificação_2024
3304151,Quissamã ,RJ,"51,97",1254
3304201,Resende ,RJ,"55,7",524
3304300,Rio Bonito ,RJ,"45,79",3043
3304409,Rio Claro ,RJ,"47,91",2378
3304508,Rio das Flores ,RJ,"58,29",211
3304524,Rio das Ostras ,RJ,"46,16",2926
3304557,Rio de Janeiro ,RJ,"50,92",1525
3304607,Santa Maria Madalena ,RJ,"50,82",1558
3304706,Santo Antônio de Pádua ,RJ,"46,76",2734
3304755,São Francisco de Itabapoana ,RJ,"38,19",5024
3304805,São Fidélis ,RJ,"44,24",3492
3304904,São Gonçalo ,RJ,"45,98",2990
3305000,São João da Barra ,RJ,"46,46",2841
3305109,São João de Meriti ,RJ,"37,51",5140
3305133,São José de Ubá ,RJ,"46,7",2759
3305158,São José do Vale do Rio Preto ,RJ,"49,87",1811
3305208,São Pedro da Aldeia ,RJ,"47,23",2588
3305307,São Sebastião do Alto ,RJ,"49,72",1862
3305406,Sapucaia ,RJ,"50,11",1751
3305505,Saquarema ,RJ,"55,38",582
3305554,Seropédica ,RJ,"44,99",3274
3305604,Silva Jardim ,RJ,"50,88",1537
3305703,Sumidouro ,RJ,"44,19",3503
3305752,Tanguá ,RJ,"41,69",4213
3305802,Teresópolis ,RJ,43,3851
3305901,Trajano de Moraes ,RJ,"47,57",2483
3306008,Três Rios ,RJ,"49,72",1859
3306107,Valença ,RJ,"44,97",3280
3306156,Varre-Sai ,RJ,"46,51",2822
3306206,Vassouras ,RJ,"50,84",1548
3306305,Volta Redonda ,RJ,"50,09",1757
3500105,Adamantina ,SP,"55,34",586
3500204,Adolfo ,SP,"55,63",541
3500303,Aguaí ,SP,"48,76",2127
3500402,Águas da Prata ,SP,"59,81",102
3500501,Águas de Lindóia ,SP,"55,81",506
3500550,Águas de Santa Bárbara ,SP,"60,47",68
3500600,Águas de São Pedro ,SP,"55,69",527
3500709,Agudos ,SP,"51,1",1477
3500758,Alambari ,SP,"54,29",759
3500808,Alfredo Marcondes ,SP,"66,76",1
3500907,Altair ,SP,"57,58",291
3501004,Altinópolis ,SP,"57,65",281
3501103,Alto Alegre ,SP,"56,75",382
3501152,Alumínio ,SP,51,1492
3501202,Álvares Florence ,SP,"55,34",585
3501301,Álvares Machado ,SP,"56,05",472
3501400,Álvaro de Carvalho ,SP,"61,33",47
3501509,Alvinlândia ,SP,"63,12",17
3501608,Americana ,SP,"58,72",183
3501707,Américo Brasiliense ,SP,"44,93",3295
3501806,Américo de Campos ,SP,"58,96",159
3501905,Amparo ,SP,"57,28",327
3502002,Analândia ,SP,"53,21",981
3502101,Andradina ,SP,"53,5",920
3502200,Angatuba ,SP,"57,56",292
3502309,Anhembi ,SP,"48,78",2124
3502408,Anhumas ,SP,"61,75",36
3502507,Aparecida ,SP,"54,5",718
3502606,Aparecida d'Oeste ,SP,"56,07",470
3502705,Apiaí ,SP,"50,74",1587
3502754,Araçariguama ,SP,"47,76",2424
3502804,Araçatuba ,SP,"57,56",293
3502903,Araçoiaba da Serra ,SP,"53,12",997
3503000,Aramina ,SP,"57,06",341
3503109,Arandu ,SP,"55,97",485
3503158,Arapeí ,SP,"54,2",773
3503208,Araraquara ,SP,"59,46",126
3503307,Araras ,SP,"55,6",546
3503356,Arco-Íris ,SP,"55,64",536
3503406,Arealva ,SP,"52,54",1123
3503505,Areias ,SP,"54,1",795
3503604,Areiópolis ,SP,"52,41",1149
3503703,Ariranha ,SP,"52,08",1225
3503802,Artur Nogueira ,SP,"47,79",2413
3503901,Arujá ,SP,"56,41",419
3503950,Aspásia ,SP,"61,27",48
3504008,Assis ,SP,"57,94",247
3504107,Atibaia ,SP,"56,83",373
3504206,Auriflama ,SP,"52,59",1110
3504305,Avaí ,SP,"52,92",1043
3504404,Avanhandava ,SP,"55,2",609
3504503,Avaré ,SP,"55,76",514
3504602,Bady Bassitt ,SP,"57,46",309
3504701,Balbinos ,SP,"52,24",1176
3504800,Bálsamo ,SP,"59,63",114
3504909,Bananal ,SP,"53,38",941
3505005,Barão de Antonina ,SP,59,157
3505104,Barbosa ,SP,"55,31",592
3505203,Bariri ,SP,"57,74",268
3505302,Barra Bonita ,SP,"55,21",606
3505351,Barra do Chapéu ,SP,"47,35",2551
3505401,Barra do Turvo ,SP,"56,7",389
3505500,Barretos ,SP,"55,49",567
3505609,Barrinha ,SP,51,1494
3505708,Barueri ,SP,"58,53",194
3505807,Bastos ,SP,"57,04",343
3505906,Batatais ,SP,"54,71",682
3506003,Bauru ,SP,"50,71",1594
3506102,Bebedouro ,SP,"51,56",1344
3506201,Bento de Abreu ,SP,"55,94",487
3506300,Bernardino de Campos ,SP,"58,17",221
3506359,Bertioga ,SP,"50,88",1535
3506409,Bilac ,SP,"59,78",104
3506508,Birigui ,SP,"55,35",584
3506607,Biritiba Mirim ,SP,"46,86",2697
3506706,Boa Esperança do Sul ,SP,"51,29",1423
3506805,Bocaina ,SP,"55,95",486
3506904,Bofete ,SP,"57,62",284
3507001,Boituva ,SP,"56,13",463
3507100,Bom Jesus dos Perdões ,SP,"46,61",2790
3507159,Bom Sucesso de Itararé ,SP,"54,83",666
3507209,Borá ,SP,"59,29",137
3507308,Boracéia ,SP,"61,26",49
3507407,Borborema ,SP,"58,98",158
3507456,Borebi ,SP,"54,77",672
3507506,Botucatu ,SP,"58,61",190
3507605,Bragança Paulista ,SP,"60,44",71
3507704,Braúna ,SP,"59,76",105
3507753,Brejo Alegre ,SP,"54,65",697
3507803,Brodowski ,SP,"55,63",537
3507902,Brotas ,SP,"57,66",280
3508009,Buri ,SP,"50,92",1526
3508108,Buritama ,SP,"56,27",436
3508207,Buritizal ,SP,"54,2",772
3508306,Cabrália Paulista ,SP,"61,25",50
3508405,Cabreúva ,SP,"57,46",310
3508504,Caçapava ,SP,"54,45",733
3508603,Cachoeira Paulista ,SP,"50,94",1517
3508702,Caconde ,SP,"46,33",2874
3508801,Cafelândia ,SP,"46,1",2948
3508900,Caiabu ,SP,"56,95",356
3509007,Caieiras ,SP,"46,26",2896
3509106,Caiuá ,SP,"51,82",1289
3509205,Cajamar ,SP,"50,77",1577
3509254,Cajati ,SP,"55,05",631
3509304,Cajobi ,SP,"52,92",1045
3509403,Cajuru ,SP,"52,59",1113
3509452,Campina do Monte Alegre ,SP,"54,14",788
3509502,Campinas ,SP,"56,32",426
3509601,Campo Limpo Paulista ,SP,"51,49",1362
3509700,Campos do Jordão ,SP,"55,14",614
3509809,Campos Novos Paulista ,SP,"48,57",2190
3509908,Cananéia ,SP,"53,92",829
3509957,Canas ,SP,"46,98",2661
3510005,Cândido Mota ,SP,"55,49",564
3510104,Cândido Rodrigues ,SP,"59,87",95
3510153,Canitar ,SP,"55,63",538
3510203,Capão Bonito ,SP,"55,99",482
3510302,Capela do Alto ,SP,"55,03",634
3510401,Capivari ,SP,"51,42",1378
3510500,Caraguatatuba ,SP,"56,72",388
3510609,Carapicuíba ,SP,"45,39",3151
3510708,Cardoso ,SP,"53,98",819
3510807,Casa Branca ,SP,"58,1",225
3510906,Cássia dos Coqueiros ,SP,54,816
3511003,Castilho ,SP,"54,4",742
3511102,Catanduva ,SP,"61,02",58
3511201,Catiguá ,SP,"55,85",501
3511300,Cedral ,SP,"53,39",939
3511409,Cerqueira César ,SP,"54,86",657
3511508,Cerquilho ,SP,"62,52",26
3511607,Cesário Lange ,SP,"56,25",440
3511706,Charqueada ,SP,"59,55",120
3511904,Clementina ,SP,"57,4",317
3512001,Colina ,SP,"57,98",239
3512100,Colômbia ,SP,"56,15",459
3512209,Conchal ,SP,"50,53",1649
3512308,Conchas ,SP,"52,16",1200
3512407,Cordeirópolis ,SP,"53,13",995
3512506,Coroados ,SP,"58,9",167
3512605,Coronel Macedo ,SP,"55,88",497
3512704,Corumbataí ,SP,"59,82",101
3512803,Cosmópolis ,SP,"46,03",2969
3512902,Cosmorama ,SP,"63,59",12
3513009,Cotia ,SP,"50,96",1514
3513108,Cravinhos ,SP,"56,09",465
3513207,Cristais Paulista ,SP,"56,44",417
3513306,Cruzália ,SP,"64,7",4
3513405,Cruzeiro ,SP,"51,87",1276
3513504,Cubatão ,SP,"49,52",1930
3513603,Cunha ,SP,"48,7",2150
3513702,Descalvado ,SP,"54,45",732
3513801,Diadema ,SP,"48,28",2275
3513850,Dirce Reis ,SP,"60,45",70
3513900,Divinolândia ,SP,"58,02",233
3514007,Dobrada ,SP,"57,41",316
3514106,Dois Córregos ,SP,"55,73",518
3514205,Dolcinópolis ,SP,"61,55",44
3514304,Dourado ,SP,"53,23",979
3514403,Dracena ,SP,"59,16",145
3514502,Duartina ,SP,"58,49",195
3514601,Dumont ,SP,"58,6",192
3514700,Echaporã ,SP,"59,05",154
3514809,Eldorado ,SP,"59,42",128
3514908,Elias Fausto ,SP,"52,51",1130
3514924,Elisiário ,SP,"61,73",37
3514957,Embaúba ,SP,"53,42",934
3515004,Embu das Artes ,SP,"49,04",2052
3515103,Embu-Guaçu ,SP,"47,86",2392
3515129,Emilianópolis ,SP,"63,08",18
3515152,Engenheiro Coelho ,SP,"57,39",318
3515186,Espírito Santo do Pinhal ,SP,"60,03",91
3515194,Espírito Santo do Turvo ,SP,"57,25",330
3515202,Estrela d'Oeste ,SP,"54,68",688
3515301,Estrela do Norte ,SP,"54,86",658
3515350,Euclides da Cunha Paulista ,SP,"50,21",1730
3515400,Fartura ,SP,"61,9",34
3515509,Fernandópolis ,SP,"59,79",103
3515608,Fernando Prestes ,SP,"59,69",111
3515657,Fernão ,SP,"63,56",13
3515707,Ferraz de Vasconcelos ,SP,"46,6",2791
3515806,Flora Rica ,SP,"62,62",24
3515905,Floreal ,SP,"62,01",33
3516002,Flórida Paulista ,SP,"58,46",197
3516101,Florínea ,SP,"58,74",180
3516200,Franca ,SP,"57,27",328
3516309,Francisco Morato ,SP,"43,36",3744
3516408,Franco da Rocha ,SP,"45,01",3267
3516507,Gabriel Monteiro ,SP,"59,87",96
3516606,Gália ,SP,"59,74",107
3516705,Garça ,SP,"56,69",392
3516804,Gastão Vidigal ,SP,"56,15",457
3516853,Gavião Peixoto ,SP,"56,95",354
3516903,General Salgado ,SP,"53,46",927
3517000,Getulina ,SP,"60,3",79
3517109,Glicério ,SP,"56,52",408
3517208,Guaiçara ,SP,"55,33",588
3517307,Guaimbê ,SP,"57,03",347
3517406,Guaíra ,SP,"51,67",1315
3517505,Guapiaçu ,SP,"50,64",1610
3517604,Guapiara ,SP,"51,41",1384
3517703,Guará ,SP,"56,07",469
3517802,Guaraçaí ,SP,"59,54",124
3517901,Guaraci ,SP,"50,62",1619
3518008,Guarani d'Oeste ,SP,"59,15",146
3518107,Guarantã ,SP,"59,57",118
3518206,Guararapes ,SP,"57,5",299
3518305,Guararema ,SP,"53,86",851
3518404,Guaratinguetá ,SP,"51,24",1443
3518503,Guareí ,SP,"56,77",380
3518602,Guariba ,SP,"55,38",581
3518701,Guarujá ,SP,"53,23",978
3518800,Guarulhos ,SP,"48,83",2114
3518859,Guatapará ,SP,"51,58",1337
3518909,Guzolândia ,SP,"56,85",371
3519006,Herculândia ,SP,"56,78",379
3519055,Holambra ,SP,"59,4",129
3519071,Hortolândia ,SP,"54,95",646
3519105,Iacanga ,SP,"57,6",288
3519204,Iacri ,SP,"53,75",874
3519253,Iaras ,SP,"54,48",724
3519303,Ibaté ,SP,"54,06",806
3519402,Ibirá ,SP,"54,3",757
3519501,Ibirarema ,SP,"53,49",921
3519600,Ibitinga ,SP,"48,84",2112
3519709,Ibiúna ,SP,"48,43",2234
3519808,Icém ,SP,"53,98",818
3519907,Iepê ,SP,"52,23",1182
3520004,Igaraçu do Tietê ,SP,"51,42",1380
3520103,Igarapava ,SP,"53,24",973
3520202,Igaratá ,SP,"52,3",1163
3520301,Iguape ,SP,"52,73",1087
3520400,Ilhabela ,SP,"60,36",75
3520426,Ilha Comprida ,SP,"59,29",138
3520442,Ilha Solteira ,SP,"60,18",88
3520509,Indaiatuba ,SP,"57,69",277
3520608,Indiana ,SP,"50,91",1531
3520707,Indiaporã ,SP,"56,86",369
3520806,Inúbia Paulista ,SP,"59,31",136
3520905,Ipaussu ,SP,"54,19",778
3521002,Iperó ,SP,"51,84",1286
3521101,Ipeúna ,SP,"60,21",86
3521150,Ipiguá ,SP,"59,24",140
3521200,Iporanga ,SP,"52,7",1094
3521309,Ipuã ,SP,"57,82",259
3521408,Iracemápolis ,SP,"54,98",641
3521507,Irapuã ,SP,"57,93",249
3521606,Irapuru ,SP,"56,95",355
3521705,Itaberá ,SP,"55,76",512
3521804,Itaí ,SP,"52,59",1109
3521903,Itajobi ,SP,"59,61",115
3522000,Itaju ,SP,"61,69",39
3522109,Itanhaém ,SP,"49,72",1861
3522158,Itaoca ,SP,"58,01",235
3522208,Itapecerica da Serra ,SP,"47,24",2580
3522307,Itapetininga ,SP,"55,07",625
3522406,Itapeva ,SP,"55,69",526
3522505,Itapevi ,SP,"48,31",2264
3522604,Itapira ,SP,"59,38",130
3522653,Itapirapuã Paulista ,SP,"52,26",1171
3522703,Itápolis ,SP,"53,67",886
3522802,Itaporanga ,SP,"57,03",346
3522901,Itapuí ,SP,"53,01",1019
3523008,Itapura ,SP,"52,94",1040
3523107,Itaquaquecetuba ,SP,"45,03",3258
3523206,Itararé ,SP,"53,89",846
3523305,Itariri ,SP,"48,06",2338
3523404,Itatiba ,SP,"59,05",153
3523503,Itatinga ,SP,"57,98",241
3523602,Itirapina ,SP,"56,28",432
3523701,Itirapuã ,SP,"57,53",297
3523800,Itobi ,SP,"53,78",868
3523909,Itu ,SP,"56,8",375
3524006,Itupeva ,SP,"61,07",54
3524105,Ituverava ,SP,"54,13",789
3524204,Jaborandi ,SP,"57,95",246
3524303,Jaboticabal ,SP,"56,94",360
3524402,Jacareí ,SP,"53,92",830
3524501,Jaci ,SP,"54,83",664
3524600,Jacupiranga ,SP,"49,57",1908
3524709,Jaguariúna ,SP,"63,48",14
3524808,Jales ,SP,"60,37",74
3524907,Jambeiro ,SP,"62,41",30
3525003,Jandira ,SP,"45,35",3161
3525102,Jardinópolis ,SP,"44,92",3297
3525201,Jarinu ,SP,"49,68",1873
3525300,Jaú ,SP,"57,69",278
3525409,Jeriquara ,SP,"57,98",240
3525508,Joanópolis ,SP,"58,73",181
3525607,João Ramalho ,SP,58,237
3525706,José Bonifácio ,SP,"58,09",226
3525805,Júlio Mesquita ,SP,"58,87",170
3525854,Jumirim ,SP,"64,64",5
3525904,Jundiaí ,SP,"61,03",57
3526001,Junqueirópolis ,SP,"59,07",152
3526100,Juquiá ,SP,"53,97",820
3526209,Juquitiba ,SP,"50,93",1520
3526308,Lagoinha ,SP,"54,03",810
3526407,Laranjal Paulista ,SP,"56,84",372
3526506,Lavínia ,SP,"54,47",728
3526605,Lavrinhas ,SP,"48,78",2123
3526704,Leme ,SP,"50,97",1509
3526803,Lençóis Paulista ,SP,"60,74",63
3526902,Limeira ,SP,"57,73",270
3527009,Lindóia ,SP,"51,11",1474
3527108,Lins ,SP,"56,14",462
3527207,Lorena ,SP,"52,95",1035
3527256,Lourdes ,SP,"60,26",85
3527306,Louveira ,SP,"57,97",243
3527405,Lucélia ,SP,"57,5",300
3527504,Lucianópolis ,SP,"62,54",25
3527603,Luís Antônio ,SP,"59,96",93
3527702,Luiziânia ,SP,"57,03",348
3527801,Lupércio ,SP,"58,65",187
3527900,Lutécia ,SP,"55,07",626
3528007,Macatuba ,SP,"54,93",650
3528106,Macaubal ,SP,"55,28",596
3528205,Macedônia ,SP,"58,83",175
3528304,Magda ,SP,"58,17",220
3528403,Mairinque ,SP,"47,33",2556
3528502,Mairiporã ,SP,"49,77",1845
3528601,Manduri ,SP,"60,32",77
3528700,Marabá Paulista ,SP,"52,17",1196
3528809,Maracaí ,SP,"58,02",234
3528858,Marapoama ,SP,"58,95",160
3528908,Mariápolis ,SP,"51,63",1324
3529005,Marília ,SP,"46,88",2691
3529104,Marinópolis ,SP,"59,75",106
3529203,Martinópolis ,SP,"56,53",406
3529302,Matão ,SP,"55,78",509
3529401,Mauá ,SP,"50,89",1533
3529500,Mendonça ,SP,"58,93",163
3529609,Meridiano ,SP,"57,79",262
3529658,Mesópolis ,SP,"60,32",78
3529708,Miguelópolis ,SP,"52,18",1193
3529807,Mineiros do Tietê ,SP,"60,47",69
3529906,Miracatu ,SP,"47,74",2430
3530003,Mira Estrela ,SP,"57,34",323
3530102,Mirandópolis ,SP,"56,07",468
3530201,Mirante do Paranapanema ,SP,"54,63",699
3530300,Mirassol ,SP,"54,27",763
3530409,Mirassolândia ,SP,"57,71",274
3530508,Mococa ,SP,"52,98",1026
3530607,Mogi das Cruzes ,SP,"53,89",844
3530706,Mogi Guaçu ,SP,"54,18",779
3530805,Mogi Mirim ,SP,"55,72",521
3530904,Mombuca ,SP,"57,62",283
3531001,Monções ,SP,"58,85",173
3531100,Mongaguá ,SP,"56,18",451
3531209,Monte Alegre do Sul ,SP,"53,53",914
3531308,Monte Alto ,SP,"56,03",474
3531407,Monte Aprazível ,SP,"55,22",604
3531506,Monte Azul Paulista ,SP,"54,79",668
3531605,Monte Castelo ,SP,"54,46",731
3531704,Monteiro Lobato ,SP,"55,21",605
3531803,Monte Mor ,SP,"50,59",1629
3531902,Morro Agudo ,SP,"52,94",1037
3532009,Morungaba ,SP,"62,74",23
3532058,Motuca ,SP,"55,65",534
3532108,Murutinga do Sul ,SP,"61,6",41
3532157,Nantes ,SP,"61,44",46
3532207,Narandiba ,SP,"61,45",45
3532306,Natividade da Serra ,SP,"55,54",556
3532405,Nazaré Paulista ,SP,"52,11",1215
3532504,Neves Paulista ,SP,"55,49",566
3532603,Nhandeara ,SP,"57,44",311
3532702,Nipoã ,SP,"55,13",617
3532801,Nova Aliança ,SP,"59,12",148
3532827,Nova Campina ,SP,"54,07",801
3532843,Nova Canaã Paulista ,SP,"58,86",172
3532868,Nova Castilho ,SP,"60,85",60
3532900,Nova Europa ,SP,"56,63",398
3533007,Nova Granada ,SP,"50,42",1671
3533106,Nova Guataporanga ,SP,"60,52",66
3533205,Nova Independência ,SP,"55,2",607
3533254,Novais ,SP,"56,17",452
3533304,Nova Luzitânia ,SP,"60,75",62
3533403,Nova Odessa ,SP,"56,15",455
3533502,Novo Horizonte ,SP,"57,92",250
3533601,Nuporanga ,SP,"59,71",110
3533700,Ocauçu ,SP,"59,59",117
3533809,Óleo ,SP,"49,37",1968
3533908,Olímpia ,SP,"51,98",1252
3534005,Onda Verde ,SP,"59,35",133
3534104,Oriente ,SP,"61,73",38
3534203,Orindiúva ,SP,"56,74",384
3534302,Orlândia ,SP,"56,45",415
3534401,Osasco ,SP,"51,9",1271
3534500,Oscar Bressane ,SP,"59,64",113
3534609,Osvaldo Cruz ,SP,"56,37",421
3534708,Ourinhos ,SP,"56,32",428
3534757,Ouroeste ,SP,"60,26",83
3534807,Ouro Verde ,SP,"57,55",296
3534906,Pacaembu ,SP,"54,37",747
3535002,Palestina ,SP,"50,56",1638
3535101,Palmares Paulista ,SP,"58,64",189
3535200,Palmeira d'Oeste ,SP,"54,01",812
3535309,Palmital ,SP,"55,4",578
3535408,Panorama ,SP,"54,24",768
3535507,Paraguaçu Paulista ,SP,"57,23",331
3535606,Paraibuna ,SP,"50,82",1559
3535705,Paraíso ,SP,"55,03",633
3535804,Paranapanema ,SP,"54,36",751
3535903,Paranapuã ,SP,"55,61",544
3536000,Parapuã ,SP,"59,35",134
3536109,Pardinho ,SP,"59,13",147
3536208,Pariquera-Açu ,SP,"55,69",525
3536257,Parisi ,SP,"61,65",40
3536307,Patrocínio Paulista ,SP,"59,86",97
3536406,Paulicéia ,SP,"54,7",684
3536505,Paulínia ,SP,"57,61",286
3536570,Paulistânia ,SP,"62,9",21
3536604,Paulo de Faria ,SP,"53,56",911
3536703,Pederneiras ,SP,"55,91",493
3536802,Pedra Bela ,SP,"51,75",1304
3536901,Pedranópolis ,SP,"62,47",28
3537008,Pedregulho ,SP,"53,71",883
3537107,Pedreira ,SP,"61,78",35
3537156,Pedrinhas Paulista ,SP,"58,66",186
3537206,Pedro de Toledo ,SP,"47,13",2610
3537305,Penápolis ,SP,"57,02",349
3537404,Pereira Barreto ,SP,"57,37",320
3537503,Pereiras ,SP,"57,16",334
3537602,Peruíbe ,SP,"55,41",576
3537701,Piacatu ,SP,"58,79",177
3537800,Piedade ,SP,"51,62",1330
3537909,Pilar do Sul ,SP,"55,54",555
3538006,Pindamonhangaba ,SP,"55,93",490
3538105,Pindorama ,SP,"57,17",333
3538204,Pinhalzinho ,SP,"53,8",861
3538303,Piquerobi ,SP,"58,04",231
3538501,Piquete ,SP,46,2978
3538600,Piracaia ,SP,"56,15",456
3538709,Piracicaba ,SP,"58,31",209
3538808,Piraju ,SP,"61,16",52
3538907,Pirajuí ,SP,"50,23",1726
3539004,Pirangi ,SP,"59,72",109
3539103,Pirapora do Bom Jesus ,SP,"46,72",2748
3539202,Pirapozinho ,SP,"57,79",263
3539301,Pirassununga ,SP,"54,15",785
3539400,Piratininga ,SP,"61,55",43
3539509,Pitangueiras ,SP,"49,84",1819
3539608,Planalto ,SP,"57,9",253
3539707,Platina ,SP,"57,15",337
3539806,Poá ,SP,"56,66",394
3539905,Poloni ,SP,"57,41",315
3540002,Pompéia ,SP,"60,32",76
3540101,Pongaí ,SP,"64,41",6
3540200,Pontal ,SP,"53,65",893
3540259,Pontalinda ,SP,"57,76",266
3540309,Pontes Gestal ,SP,"63,23",15
3540408,Populina ,SP,"54,19",777
3540507,Porangaba ,SP,"51,54",1345
3540606,Porto Feliz ,SP,"59,6",116
3540705,Porto Ferreira ,SP,"49,3",1984
3540754,Potim ,SP,"47,77",2421
3540804,Potirendaba ,SP,"51,15",1463
3540853,Pracinha ,SP,"56,49",411
3540903,Pradópolis ,SP,"56,63",397
3541000,Praia Grande ,SP,"54,56",707
3541059,Pratânia ,SP,"58,91",164
3541109,Presidente Alves ,SP,"59,44",127
3541208,Presidente Bernardes ,SP,"56,94",357
3541307,Presidente Epitácio ,SP,"54,28",761
3541406,Presidente Prudente ,SP,"56,44",416
3541505,Presidente Venceslau ,SP,"56,88",367
3541604,Promissão ,SP,"57,89",256
3541653,Quadra ,SP,"58,89",168
3541703,Quatá ,SP,"57,73",271
3541802,Queiroz ,SP,"58,26",214
3541901,Queluz ,SP,"46,3",2890
3542008,Quintana ,SP,"57,75",267
3542107,Rafard ,SP,"52,19",1190
3542206,Rancharia ,SP,"54,87",655
3542305,Redenção da Serra ,SP,"53,32",955
3542404,Regente Feijó ,SP,"57,59",290
3542503,Reginópolis ,SP,"50,41",1676
3542602,Registro ,SP,"53,49",923
3542701,Restinga ,SP,"55,71",523
3542800,Ribeira ,SP,"48,93",2086
3542909,Ribeirão Bonito ,SP,"47,85",2396
3543006,Ribeirão Branco ,SP,"52,82",1067
3543105,Ribeirão Corrente ,SP,"58,16",223
3543204,Ribeirão do Sul ,SP,"57,95",245
3543238,Ribeirão dos Índios ,SP,"55,62",542
3543253,Ribeirão Grande ,SP,"57,88",257
3543303,Ribeirão Pires ,SP,"52,1",1219
3543402,Ribeirão Preto ,SP,"57,77",264
3543501,Riversul ,SP,"60,19",87
3543600,Rifaina ,SP,"60,26",84
3543709,Rincão ,SP,"49,6",1892
3543808,Rinópolis ,SP,"61,56",42
3543907,Rio Claro ,SP,"56,5",410
3544004,Rio das Pedras ,SP,"51,56",1340
3544103,Rio Grande da Serra ,SP,"46,42",2850
3544202,Riolândia ,SP,"53,64",894
3544251,Rosana ,SP,"53,82",858
3544301,Roseira ,SP,"49,81",1829
3544400,Rubiácea ,SP,"58,4",201
3544509,Rubinéia ,SP,"61,03",56
3544608,Sabino ,SP,"56,92",364
3544707,Sagres ,SP,61,59
3544806,Sales ,SP,"51,17",1457
3544905,Sales Oliveira ,SP,"47,19",2592
3545001,Salesópolis ,SP,"54,73",676
3545100,Salmourão ,SP,"53,51",917
3545159,Saltinho ,SP,"62,03",32
3545209,Salto ,SP,"57,16",335
3545308,Salto de Pirapora ,SP,"52,47",1138
3545407,Salto Grande ,SP,"51,51",1353
3545506,Sandovalina ,SP,"58,41",200
3545605,Santa Adélia ,SP,"53,73",878
3545704,Santa Albertina ,SP,"57,72",273
3545803,Santa Bárbara d'Oeste ,SP,"54,07",800
3546009,Santa Branca ,SP,"45,73",3061
3546108,Santa Clara d'Oeste ,SP,"63,82",9
3546207,Santa Cruz da Conceição ,SP,"57,09",340
3546256,Santa Cruz da Esperança ,SP,"51,76",1301
3546306,Santa Cruz das Palmeiras ,SP,"54,61",703
3546405,Santa Cruz do Rio Pardo ,SP,"58,75",179
3546504,Santa Ernestina ,SP,"60,28",82
3546603,Santa Fé do Sul ,SP,"58,91",165
3546702,Santa Gertrudes ,SP,"57,32",325
3546801,Santa Isabel ,SP,"49,28",1987
3546900,Santa Lúcia ,SP,"49,39",1960
3547007,Santa Maria da Serra ,SP,"53,56",909
3547106,Santa Mercedes ,SP,"55,04",632
3547205,Santana da Ponte Pensa ,SP,"59,86",99
3547304,Santana de Parnaíba ,SP,"53,21",982
3547403,Santa Rita d'Oeste ,SP,"60,3",80
3547502,Santa Rita do Passa Quatro ,SP,"51,96",1259
3547601,Santa Rosa de Viterbo ,SP,"54,56",708
3547650,Santa Salete ,SP,"59,33",135
3547700,Santo Anastácio ,SP,"55,91",491
3547809,Santo André ,SP,"53,11",999
3547908,Santo Antônio da Alegria ,SP,"59,86",98
3548005,Santo Antônio de Posse ,SP,"53,45",928
3548054,Santo Antônio do Aracanguá ,SP,"55,58",551
3548104,Santo Antônio do Jardim ,SP,"57,01",350
3548203,Santo Antônio do Pinhal ,SP,"60,81",61
3548302,Santo Expedito ,SP,"56,34",425
3548401,Santópolis do Aguapeí ,SP,"63,14",16
3548500,Santos ,SP,"57,44",312
3548609,São Bento do Sapucaí ,SP,"63,61",11
3548708,São Bernardo do Campo ,SP,"51,38",1394
3548807,São Caetano do Sul ,SP,"64,03",8
3548906,São Carlos ,SP,"57,8",261
3549003,São Francisco ,SP,"59,55",122
3549102,São João da Boa Vista ,SP,"57,91",251
3549201,São João das Duas Pontes ,SP,"57,42",314
3549250,São João de Iracema ,SP,"60,44",72
3549300,São João do Pau d'Alho ,SP,"64,11",7
3549409,São Joaquim da Barra ,SP,"51,7",1310
3549508,São José da Bela Vista ,SP,"48,82",2117
3549607,São José do Barreiro ,SP,"56,89",365
3549706,São José do Rio Pardo ,SP,"56,87",368
3549805,São José do Rio Preto ,SP,"59,21",142
3549904,São José dos Campos ,SP,"57,9",254
3549953,São Lourenço da Serra ,SP,"48,42",2235
3550001,São Luiz do Paraitinga ,SP,"58,57",193
3550100,São Manuel ,SP,"60,6",65
3550209,São Miguel Arcanjo ,SP,"52,98",1029
3550308,São Paulo ,SP,"55,58",550
3550407,São Pedro ,SP,"53,25",967
3550506,São Pedro do Turvo ,SP,"58,83",174
3550605,São Roque ,SP,"49,11",2039
3550704,São Sebastião ,SP,"56,78",378
3550803,São Sebastião da Grama ,SP,"53,25",968
3550902,São Simão ,SP,"46,98",2659
3551009,São Vicente ,SP,"50,06",1765
3551108,Sarapuí ,SP,"52,36",1156
3551207,Sarutaiá ,SP,"62,35",31
3551306,Sebastianópolis do Sul ,SP,"59,2",143
3551405,Serra Azul ,SP,"54,64",698
3551504,Serrana ,SP,"45,28",3185
3551603,Serra Negra ,SP,"58,16",222
3551702,Sertãozinho ,SP,"58,32",208
3551801,Sete Barras ,SP,"54,84",659
3551900,Severínia ,SP,"54,06",805
3552007,Silveiras ,SP,"58,94",161
3552106,Socorro ,SP,"60,29",81
3552205,Sorocaba ,SP,"54,34",753
3552304,Sud Mennucci ,SP,"56,19",448
3552403,Sumaré ,SP,"46,57",2803
